Time, X, Y, Drive_Fwd, Drive_Turn, Climb, Level_Bin
0.4800, 0.2956, -0.0001, 0.5000, 0.0011, 1.5000, 0.1716
0.4820, 0.2982, -0.0001, 0.5000, 0.0011, 1.5000, 0.1726
0.4840, 0.3009, -0.0001, 0.5000, 0.0011, 1.5000, 0.1736
0.4860, 0.3036, -0.0001, 0.5000, 0.0011, 1.5000, 0.1747
0.4880, 0.3063, -0.0001, 0.5000, 0.0011, 1.5000, 0.1757
0.4900, 0.3090, -0.0001, 0.5000, 0.0011, 1.5000, 0.1767
0.4920, 0.3117, -0.0001, 0.5000, 0.0011, 1.5000, 0.1777
0.4940, 0.3145, -0.0001, 0.5000, 0.0011, 1.5000, 0.1787
0.4960, 0.3172, -0.0001, 0.5000, 0.0011, 1.5000, 0.1797
0.4980, 0.3199, -0.0001, 0.5000, 0.0011, 1.5000, 0.1807
0.5000, 0.3226, -0.0001, 0.5000, 0.0011, 1.5000, 0.1817
0.5020, 0.3253, -0.0001, 0.5000, 0.0011, 1.5000, 0.1827
0.5040, 0.3281, -0.0001, 0.5000, 0.0011, 1.5000, 0.1837
0.5060, 0.3308, -0.0001, 0.5000, 0.0011, 1.5000, 0.1846
0.5080, 0.3335, -0.0001, 0.5000, 0.0011, 1.5000, 0.1856
0.5100, 0.3363, -0.0001, 0.5000, 0.0011, 1.5000, 0.1866
0.5120, 0.3390, -0.0001, 0.5000, 0.0011, 1.5000, 0.1875
0.5140, 0.3417, -0.0001, 0.5000, 0.0011, 1.5000, 0.1884
0.5160, 0.3445, -0.0001, 0.5000, 0.0011, 1.5000, 0.1894
0.5180, 0.3472, -0.0001, 0.5000, 0.0011, 1.5000, 0.1903
0.5200, 0.3500, -0.0001, 0.5000, 0.0011, 1.5000, 0.1912
0.5220, 0.3527, -0.0001, 0.5000, 0.0011, 1.5000, 0.1921
0.5240, 0.3555, -0.0001, 0.5000, 0.0011, 1.5000, 0.1931
0.5260, 0.3583, -0.0001, 0.5000, 0.0011, 1.5000, 0.1940
0.5280, 0.3610, -0.0001, 0.5000, 0.0011, 1.5000, 0.1948
0.5300, 0.3638, -0.0001, 0.5000, 0.0011, 1.5000, 0.1957
0.5320, 0.3666, -0.0001, 0.5000, 0.0011, 1.5000, 0.1966
0.5340, 0.3693, -0.0001, 0.5000, 0.0011, 1.5000, 0.1975
0.5360, 0.3721, -0.0001, 0.5000, 0.0011, 1.5000, 0.1983
0.5380, 0.3749, -0.0001, 0.5000, 0.0011, 1.5000, 0.1992
0.5400, 0.3777, -0.0001, 0.5000, 0.0011, 1.5000, 0.2001
0.5420, 0.3805, -0.0001, 0.5000, 0.0011, 1.5000, 0.2009
0.5440, 0.3832, -0.0001, 0.5000, 0.0011, 1.5000, 0.2017
0.5460, 0.3860, -0.0001, 0.5000, 0.0011, 1.5000, 0.2026
0.5480, 0.3888, -0.0001, 0.5000, 0.0011, 1.5000, 0.2034
0.5500, 0.3916, -0.0001, 0.5000, 0.0011, 1.5000, 0.2042
0.5520, 0.3944, -0.0001, 0.5000, 0.0011, 1.5000, 0.2050
0.5540, 0.3972, -0.0001, 0.5000, 0.0011, 1.5000, 0.2058
0.5560, 0.4000, -0.0001, 0.5000, 0.0011, 1.5000, 0.2066
0.5580, 0.4028, -0.0001, 0.5000, 0.0011, 1.5000, 0.2074
0.5600, 0.4056, -0.0001, 0.5000, 0.0011, 1.5000, 0.2081
0.5620, 0.4085, -0.0001, 0.5000, 0.0011, 1.5000, 0.2089
0.5640, 0.4113, -0.0001, 0.5000, 0.0011, 1.5000, 0.2096
0.5660, 0.4141, -0.0001, 0.5000, 0.0011, 1.5000, 0.2104
0.5680, 0.4169, -0.0001, 0.5000, 0.0011, 1.5000, 0.2111
0.5700, 0.4197, -0.0001, 0.5000, 0.0011, 1.5000, 0.2119
0.5720, 0.4226, -0.0001, 0.5000, 0.0011, 1.5000, 0.2126
0.5740, 0.4254, -0.0001, 0.5000, 0.0011, 1.5000, 0.2133
0.5760, 0.4282, -0.0001, 0.5000, 0.0011, 1.5000, 0.2140
0.5780, 0.4311, -0.0001, 0.5000, 0.0011, 1.5000, 0.2147
0.5800, 0.4339, -0.0001, 0.5000, 0.0011, 1.5000, 0.2154
0.5820, 0.4367, -0.0001, 0.5000, 0.0011, 1.5000, 0.2161
0.5840, 0.4396, -0.0001, 0.5000, 0.0011, 1.5000, 0.2167
0.5860, 0.4424, -0.0001, 0.5000, 0.0011, 1.5000, 0.2174
0.5880, 0.4452, -0.0001, 0.5000, 0.0010, 1.5000, 0.2180
0.5900, 0.4480, -0.0001, 0.5000, 0.0010, 1.5000, 0.2186
0.5920, 0.4509, -0.0001, 0.5000, 0.0010, 1.5000, 0.2191
0.5940, 0.4537, -0.0001, 0.5000, 0.0010, 1.5000, 0.2196
0.5960, 0.4565, -0.0001, 0.5000, 0.0010, 1.5000, 0.2201
0.5980, 0.4593, -0.0001, 0.5000, 0.0010, 1.5000, 0.2205
0.6000, 0.4621, -0.0001, 0.5000, 0.0010, 1.5000, 0.2209
0.6020, 0.4648, -0.0001, 0.5000, 0.0010, 1.5000, 0.2213
0.6040, 0.4676, -0.0001, 0.5000, 0.0010, 1.5000, 0.2216
0.6060, 0.4704, -0.0001, 0.5000, 0.0010, 1.5000, 0.2219
0.6080, 0.4731, -0.0001, 0.5000, 0.0010, 1.5000, 0.2222
0.6100, 0.4759, -0.0001, 0.5000, 0.0010, 1.5000, 0.2224
0.6120, 0.4786, -0.0001, 0.5000, 0.0010, 1.5000, 0.2227
0.6140, 0.4813, -0.0001, 0.5000, 0.0010, 1.5000, 0.2228
0.6160, 0.4840, -0.0001, 0.5000, 0.0010, 1.5000, 0.2230
0.6180, 0.4868, -0.0001, 0.5000, 0.0010, 1.5000, 0.2232
0.6200, 0.4895, -0.0001, 0.5000, 0.0010, 1.5000, 0.2233
0.6220, 0.4922, -0.0001, 0.5000, 0.0010, 1.5000, 0.2234
0.6240, 0.4948, -0.0001, 0.5000, 0.0010, 1.5000, 0.2235
0.6260, 0.4975, -0.0001, 0.5000, 0.0010, 1.5000, 0.2236
0.6280, 0.5002, -0.0001, 0.5000, 0.0010, 1.5000, 0.2237
0.6300, 0.5029, -0.0001, 0.5000, 0.0010, 1.5000, 0.2237
0.6320, 0.5055, -0.0001, 0.5000, 0.0009, 1.5000, 0.2238
0.6340, 0.5082, -0.0001, 0.5000, 0.0009, 1.5000, 0.2238
0.6360, 0.5108, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6380, 0.5135, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6400, 0.5161, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6420, 0.5187, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6440, 0.5213, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6460, 0.5240, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6480, 0.5266, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6500, 0.5292, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6520, 0.5318, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6540, 0.5344, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6560, 0.5370, -0.0001, 0.5000, 0.0009, 1.5000, 0.2239
0.6580, 0.5395, -0.0001, 0.5000, 0.0009, 1.5000, 0.2238
0.6600, 0.5421, -0.0001, 0.5000, 0.0009, 1.5000, 0.2238
0.6620, 0.5447, -0.0001, 0.5000, 0.0009, 1.5000, 0.2238
0.6640, 0.5473, -0.0001, 0.5000, 0.0009, 1.5000, 0.2238
0.6660, 0.5498, -0.0001, 0.5000, 0.0009, 1.5000, 0.2238
0.6680, 0.5524, -0.0001, 0.5000, 0.0009, 1.5000, 0.2238
0.6700, 0.5549, -0.0001, 0.5000, 0.0009, 1.5000, 0.2237
0.6720, 0.5575, -0.0001, 0.5000, 0.0009, 1.5000, 0.2237
0.6740, 0.5600, -0.0001, 0.5000, 0.0009, 1.5000, 0.2237
0.6760, 0.5626, -0.0001, 0.5000, 0.0009, 1.5000, 0.2237
0.6780, 0.5651, -0.0001, 0.5000, 0.0009, 1.5000, 0.2237
